timestamp,message
2024-11-11T08:52:34.857000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.862000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.862000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.867000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.867000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.872000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.872000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.877000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.877000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.882000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.882000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.887000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.887000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.892000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.892000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.897000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.897000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.903000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.903000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.908000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.908000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.913000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.913000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.918000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.918000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.923000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.923000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.929000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.929000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.934000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.934000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.939000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.939000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.944000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.944000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.949000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.949000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.954000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.954000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.959000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.959000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.964000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.964000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.969000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.969000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.974000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.974000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.979000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.979000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.984000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.984000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.989000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.989000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.994000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.994000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:34.999000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:34.999000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.004000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.004000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.009000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.009000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.014000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.014000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.020000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.020000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.025000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.025000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.030000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.030000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.035000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.035000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.040000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.040000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.045000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.045000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.050000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.050000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.055000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.055000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.061000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.061000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.066000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.066000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.071000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.071000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.076000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.076000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.081000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.081000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.086000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.086000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.091000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.091000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.096000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.096000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.101000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.101000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.106000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.106000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.112000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.112000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.117000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.117000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.122000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.122000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.127000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.127000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.133000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.133000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.138000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.138000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.143000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.143000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.148000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.148000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.153000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.153000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.158000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.158000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.163000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.163000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.168000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.168000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.173000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.173000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.179000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.179000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.184000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.184000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.189000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.189000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.194000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.194000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.199000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.199000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.204000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.204000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.209000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.209000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.214000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.214000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.220000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.220000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.226000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.226000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.231000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.232000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.237000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.237000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.242000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.242000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.247000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.247000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.260000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.260000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.266000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.266000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.271000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.271000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.276000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.276000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.281000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.281000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.287000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.287000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.292000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.292000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.297000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.297000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.302000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.302000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.307000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.307000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.312000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.312000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.317000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.317000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.322000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.322000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.328000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.328000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.333000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.333000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.338000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.338000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.344000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.344000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.349000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.349000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.355000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.355000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.360000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.360000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.365000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.365000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.370000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.370000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.376000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.376000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.381000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.381000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.386000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.386000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.391000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.391000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.397000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.397000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.402000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.402000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.407000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.407000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.412000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.412000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.418000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.418000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.423000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.423000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.428000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.428000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.434000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:35.434000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:35.439000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
